,Spearman_coef,Sp-value,mic_score,row
MTERF4,-0.142077311032097,1.6741686043614522e-07,0.21503499202424725,5017
PAQR3,0.32825573262158475,3.7162161744117586e-35,0.21501399335867932,5698
DUSP11,-0.3523187664480752,1.3720091400751877e-40,0.21500506685947623,2359
ZFYVE16,0.29639790405372224,1.1132735838296365e-28,0.21500239530065152,9377
MTRR,-0.012747263633164158,0.6404422555116134,0.21496408345150647,5045
CABIN1,0.2927911866833903,5.375894340021693e-28,0.21495774406795162,1063
STX16,0.09365956941969202,0.0005833017864727746,0.2149289780434371,8064
MFAP2,0.04042076869029522,0.13843923413374115,0.21485347373116556,4768
UGGT2,0.13944161028187282,2.832521373200013e-07,0.21480998158754555,8961
NMRK2,0.15672588518040662,7.550349183266878e-09,0.21479928137811904,5382
MAP3K1,-0.0013109308908177573,0.9616901689387974,0.2147616036303256,4570
POLA1,0.19507099849517567,5.319902145134432e-13,0.21475827721909982,6159
PRAF2,0.2030160142416859,5.6070309836308234e-14,0.21475625816313593,6324
NABP2,0.39450986749865913,2.5352754798066945e-51,0.21474471659301098,5152
HAGH,0.11701224807595792,1.691626787009569e-05,0.21472984454630728,3470
ATP10D,0.23312241046998605,4.666450567797789e-18,0.21472963711958926,693
ASNS,0.2975620397685534,6.664620866320065e-29,0.214726737259532,642
GDPD5,-0.030635081331102775,0.2615490900518007,0.21471806958461837,3151
MBD3,0.11902289902159226,1.2055500446539525e-05,0.214704039169459,4655
GDE1,-0.11115817445017305,4.3978532275463036e-05,0.21469340782984908,3145
SDC1,0.28522882791399573,1.357039359471911e-26,0.21466262675731804,7285
NR2C2,0.1197230654947504,1.0700383467340852e-05,0.21454667575847247,5453
EIF2S2,0.015962084893189697,0.5586214563920988,0.21454097060993876,2496
ZNF430,-0.3409747658440439,5.732413098313496e-38,0.21451544155200714,9510
ENDOD1,0.008282318099962143,0.7615313060059042,0.21450700157975286,2576
FAP,0.19398918873516918,7.174683463582921e-13,0.21450107808862381,2818
CLK4,-0.10122005372533197,0.00020059152765878997,0.21450028571720275,1605
IFIT1,-0.025761080945040225,0.3451459583132993,0.21448310724649391,3768
HSPB1,-0.0015431547524229507,0.9549104801709893,0.21445882781263997,3699
ZNF175,0.31185553128813825,1.0074971276284136e-31,0.21442871464506422,9428
DCTN6,-0.27895015371818505,1.8384197398064827e-25,0.21441618894977144,2064
DNPEP,-0.25509555039561393,2.011838028169278e-21,0.21439005595411198,2280
ELF3,0.17838384635768695,4.430251627327298e-11,0.21438025298039728,2535
SLC12A7,0.31704183953332415,8.721903853707119e-33,0.21436799697815018,7522
SAMM50,-0.30661544073159175,1.1364760646656884e-30,0.21436710884938398,7204
C4orf19,-0.013603997157829902,0.6181489548775811,0.2143638354914629,1032
PPP6R1,0.20565049905686922,2.6041251764961087e-14,0.21436326100576436,6312
FEM1C,0.20870510546026463,1.0563227482964299e-14,0.21435600955218415,2890
POLR2J,-0.12412409181391851,4.980901372605704e-06,0.21434626933791381,6190
TGFBI,-0.10775841760955296,7.500659857863004e-05,0.2143370239034311,8331
ZNF35,0.3488910480343149,8.724466352207674e-40,0.21429399620346637,9490
CARM1,0.35159130926248905,2.0355907579414128e-40,0.21427990330737237,1147
SEC63,-0.11003123204247382,5.258192665418496e-05,0.21427967578654716,7323
AURKB,-0.21890522689001352,4.685335379426163e-16,0.21427457626243165,758
PTPN18,-0.15290239840884676,1.7451693117233867e-08,0.21426655519128587,6531
ETHE1,-0.18960348369079574,2.369847522116427e-12,0.21424119758683266,2683
GAS6,0.112992216380523,3.276311964410465e-05,0.21423969056376505,3112
GCAT,0.22136003942151342,2.161730536366074e-16,0.21421296159879374,3129
UQCRB,0.2984263648714255,4.546422690919429e-29,0.21418549740724133,8993
PDGFA,0.347546080827952,1.791654105186213e-39,0.2141613902189015,5813
GLUD1,0.32096404148556357,1.3270830391108721e-33,0.21415022780320603,3220
YBX1,0.10603011763256287,9.781641354732762e-05,0.21412140213326053,9265
SLC1A1,0.24420791265665118,1.0301604842999383e-19,0.21411998898381304,7544
FCER1G,-0.14804767786906076,4.9090993443567895e-08,0.21408986400092558,2873
BIRC2,-0.27599718517908667,6.119987576013515e-25,0.2140735462483733,882
TMEM168,0.010878869688110401,0.6901768054575004,0.21403993316901856,8479
SPATA7,0.3897763211750131,4.882342607428473e-50,0.2139762381372784,7871
KXD1,-0.2796882928807731,1.3579629792949516e-25,0.21397507208182545,4253
ZNF280B,0.34195506352613675,3.4363628847572276e-38,0.21397013663412479,9467
MAD2L1BP,-0.08531778395711331,0.0017375744360771843,0.21396412364851763,4519
RSRP1,-0.19392741528885446,7.297893333650548e-13,0.2139549277225453,7142
MIA3,-0.2945827621440985,2.4659745415076648e-28,0.21395451613306607,4799
ADRB1,0.12292009908030407,6.155860597060191e-06,0.21392279360220076,221
NOL3,0.2700249118151725,6.663030703813645e-24,0.2139219592854688,5396
XIST,0.06237885371229362,0.02214926833467201,0.2138451562075005,9241
SH2D4A,0.1705665703832574,3.058740725126257e-10,0.2138263102809294,7447
CDK2,0.193966391802953,7.219913637270082e-13,0.21381709512388106,1366
TRAF4,0.1862990827944949,5.722302124804011e-12,0.2137904925905467,8651
TAPBP,-0.2057380069174157,2.538170121172688e-14,0.21377342680557343,8190
ZNF43,-0.274475046618313,1.1310711266883966e-24,0.2137729054203893,9509
RABEP1,0.25285342044107695,4.595964682172166e-21,0.213761866871642,6650
EHBP1L1,-0.11569063767453795,2.107278243771327e-05,0.21373269654675472,2472
CD320,-0.126177848026711,3.4549210455765907e-06,0.21367487671113283,1277
ADAMTSL4,-0.09806431506957335,0.00031605220270828905,0.21366460099328083,168
CRP,-0.04704962231227239,0.08455268018617045,0.21366402485892247,1839
TRMT61B,-0.009432412601431099,0.7296338481211007,0.213643569303196,8733
TAB1,0.3244047652248217,2.4859415638944245e-34,0.2136404951012003,8150
RRM2,-0.2468771663080838,3.9947592370927816e-20,0.2136350037950644,7122
ANGEL1,0.3856840584986322,6.058554764194043e-49,0.21362865984227203,372
C2orf49,0.051934349070531,0.05688843200545683,0.2136197312420004,1023
CDCP1,0.0166048681114585,0.5428912517800668,0.21360460114694807,1340
SLC13A3,0.33707574804876994,4.309091160737978e-37,0.21351331034172097,7525
FLVCR2,-0.05474245855738933,0.04472020333096538,0.21348227414704454,2959
FBLN5,-0.21560179775518548,1.3076179497851164e-15,0.21344133316121705,2839
CLDN1,0.3046532866028099,2.7805263930044624e-30,0.2134276940380714,1576
HSPBP1,0.13518614840525237,6.487862376274093e-07,0.21341707203832086,3706
MNDA,-0.04636287551975779,0.08919557725903556,0.21340125254639608,4873
HMG20B,-0.11941351753686583,1.1280532138714551e-05,0.21337154195839836,3601
CLCN2,0.41249037249646625,2.1363463304149086e-56,0.21336958712056425,1570
USP4,-0.38839646181241705,1.1459318042778289e-49,0.21332773887515763,9036
FBXO3,-0.03011269787947535,0.26977371333104283,0.21332060757301763,2858
UQCRFS1,-0.09663838582740725,0.0003864711910870397,0.21332029677159497,8996
FAS,-0.32603635273767007,1.1149203799924457e-34,0.21328136612406662,2824
ENO3,0.19475652760353543,5.804190050624182e-13,0.2132607857483801,2581
TOX4,0.0080889277012742,0.7669366002049224,0.21324623609868965,8609
ST6GAL1,0.04478702617321411,0.10062588020809472,0.21324180765114462,7991
TM9SF2,-0.2181883826222383,5.862495676636749e-16,0.21321852222328916,8430
KCNN4,-0.32103347803567533,1.2832515069740644e-33,0.21321492824314925,4079
CHMP1B,-0.19543601578180012,4.807329763934233e-13,0.21320601601297406,1510
TCEAL4,0.1746055785578086,1.1396582378124869e-10,0.2131738636664141,8248
UCHL3,-0.27718454204687853,3.7801072439758955e-25,0.2131608266397585,8948
SOX10,0.23823384622017169,8.238615858911174e-19,0.21315749581264049,7841
MRPL34,0.04759302688834845,0.08101897972159812,0.2131432564381777,4945
AMBRA1,0.24916738858992618,1.756103134187388e-20,0.21313921913207573,353
GREM1,-0.007401085827302936,0.7862521651330825,0.21313578684600898,3356
HSF1,0.17458169147693509,1.1464112041625713e-10,0.21313288076164183,3682
SPHK2,0.16683273970636284,7.462115334254434e-10,0.2131171238896607,7885
RNF19A,-0.323189382657498,4.503149136898923e-34,0.21309071500637344,6958
TTC38,-0.1277534926620815,2.5993557812366356e-06,0.21308591202107613,8806
FTH1,-0.2511177631938498,8.6634631570369e-21,0.21306347303104134,3020
ANKRD26,0.28297668930956865,3.482830077576718e-26,0.21306148333521943,397
PIM2,-0.02371945201946047,0.3847342460225428,0.21301704500055726,6003
ADCY9,0.3636410873989442,2.5830816079016e-43,0.2129936802615624,181
JARID2,0.21860913067596832,5.140314601625492e-16,0.21299307347064655,4008
SIKE1,-0.30785722364106,6.42853793799766e-31,0.21298460784089063,7487
B4GALT3,-0.05413559105121968,0.04714541962484534,0.21295730757740333,780
RUVBL2,0.17729481991222504,5.8294133727766e-11,0.2128678523102887,7163
CIR1,-0.32053094910144925,1.636024824927029e-33,0.21286767380268412,1550
RAD23A,-0.25014877148787706,1.2316242970622346e-20,0.21284789158333633,6667
NDUFB2,0.14271533656538854,1.4719342273464293e-07,0.21282141948662855,5250
LARP7,-0.15686756750986242,7.316638630806585e-09,0.21280553556823753,4290
CENPC,-0.2965614164867208,1.0360152535782032e-28,0.21277034551487609,1420
DKFZP586I1420,-0.12028894390468495,9.712611286498794e-06,0.21276177532107812,2203
YTHDF1,0.21673924702550953,9.200684076637293e-16,0.212753715163957,9287
KCND1,0.23985869552910197,4.706510112682938e-19,0.21268457490187698,4056
RPL8,-0.16113061849828955,2.8033036339641583e-09,0.2126502261156307,7057
ASAP1,-0.2350571900287509,2.4322556906171035e-18,0.21261491037251515,621
FRYL,0.15940641767756297,4.145027478724498e-09,0.21253043834242977,3012
APH1A,-0.09462392676067133,0.0005111709717905451,0.21249046395463714,464
DGCR8,0.3229578345894044,5.041269946512467e-34,0.21246595473074342,2152
PPOX,0.07063406114700417,0.009561990336606948,0.21246045115113757,6263
SENP7,-0.21431592548508793,1.9410172151187384e-15,0.21246035397360422,7355
CHD7,0.25092195325707856,9.302913900699664e-21,0.21243501435427098,1492
AGK,0.1590617161250795,4.4798738559630405e-09,0.2124224834741869,244
TIPARP,0.036533818988641754,0.1805539483874609,0.21240866346117282,8400
ACTN4,0.03699508505626857,0.1751089090502545,0.21240682974504924,130
RSRC2,0.02662119097086403,0.329274057215019,0.21240339202592712,7141
COMMD9,-0.3423117616466501,2.851251216630387e-38,0.212388005083455,1726
AUH,0.30419348804299096,3.425721682434079e-30,0.2123817752085832,754
IL3RA,-0.25202840974905916,6.215921024598374e-21,0.21236854354670187,3843
POPDC2,-0.0797935592249559,0.0034080176100444288,0.21235935237222153,6213
HYAL2,-0.04127304789714398,0.13030632301664324,0.21234646310307265,3721
ZNF33B,0.34384045589776574,1.277680688626276e-38,0.2123223253190435,9486
SARS,8.070059743743748e-06,0.999764074998064,0.21231591884124792,7214
AVPI1,-0.11169849109385328,4.034377104271787e-05,0.21227959998715198,763
PVR,0.3227520455995393,5.57280551379911e-34,0.2122316971001097,6572
EIF1,-0.1495158368064996,3.60311066548287e-08,0.21213448706883037,2482
DPP3,0.2573210198203316,8.789686711833387e-22,0.2121122316331822,2312
TBL3,0.008813208164076169,0.7467531935236584,0.21207316159162806,8233
FDX1,-0.27348149203795524,1.6853498309741652e-24,0.21202667079651724,2886
CINP,-0.19592604253606252,4.194694683242826e-13,0.21202575574467505,1549
EPS8L1,0.10364429769923283,0.00014020816814106063,0.21200398520186597,2633
DPM3,0.009711411732914075,0.7219634567740234,0.211994669602421,2311
PANK3,0.25066879706141315,1.0199158584925394e-20,0.21196596823461256,5689
NID2,-0.25873933528669424,5.163661471662217e-22,0.21191704899782118,5343
PDE8A,-0.08286154584660001,0.0023556672719849936,0.2118620319601619,5810
SAP18,-0.2559268380748102,1.4779913515482178e-21,0.2117950774145416,7207
ICMT,0.28111806477363627,7.532233104703689e-26,0.2117617790294092,3738
TRAPPC6A,-0.14317522391559578,1.3410221508249032e-07,0.2117396115871073,8669
TNPO3,-0.22085293038308676,2.53821623750766e-16,0.2117359575382664,8575
NTHL1,0.0469682138581276,0.08509264109567645,0.21172382970541773,5505
ZNF106,-0.03990571784490806,0.14354021679985687,0.2116753274480124,9406
GLCE,0.15009130457837902,3.189113843016232e-08,0.21167081137305782,3201
DOK3,-0.07835520179481646,0.004035576460720721,0.2116443895135485,2296
FGFR1OP,0.24220612595145666,2.0806781363573764e-19,0.2116337719196314,2911
UBE2A,-0.24805418402842885,2.6212217512693896e-20,0.2116263983243431,8896
TRIP6,0.016053941016367035,0.5563600679192142,0.21160996796576242,8720
PKP2,0.3019546556648223,9.412359494917157e-30,0.21159784529840614,6035
AQR,-0.12147100047957052,7.922551447386266e-06,0.21159771670139738,500
TOMM40,0.1978639938848122,2.438063054745428e-13,0.21158034257853747,8593
TMEM127,0.25580016378739007,1.549211414008283e-21,0.21157077451808576,8462
MLLT3,-0.07803239200586769,0.0041900860863916785,0.21155309750818024,4843
ARID5A,-0.12850819369850183,2.2654645014657504e-06,0.21154822763115355,569
MRPL40,-0.08880953010649333,0.0011124027326613365,0.21153177556077168,4949
VPS9D1,0.2403619101224383,3.953904304454438e-19,0.21152755749646485,9135
MAP3K4,0.2489912457241808,1.8712522478496944e-20,0.21149996098978868,4577
PAPOLG,0.004832582136283605,0.8594553420072395,0.21148972570577276,5693
NSUN3,-0.04230508324526519,0.12095955270389513,0.21148050832946083,5494
CBX6,0.26740122736417554,1.8665501483068117e-23,0.21144321235575703,1185
IFITM3,0.057742471203930265,0.03422089051342123,0.21141933276324662,3774
LFNG,-0.1711454072570959,2.6590166324584244e-10,0.21140304425761425,4324
OSBPL10,0.25466544728790835,2.3588039171617807e-21,0.2113965001666286,5617
FAM120C,0.2536239582298245,3.463175331873078e-21,0.21139098082188454,2765
FYCO1,0.2635279168527369,8.36449965455904e-23,0.21137816128604342,3042
TP73-AS1,0.1708576869363544,2.8508840880145204e-10,0.2113777342242961,8617
RPL36AL,-0.2792962783832822,1.595164745236806e-25,0.21137198573180938,7045
CMAS,0.22261388549180275,1.4509774139929066e-16,0.2113688287212871,1632
UBXN7,-0.026638857791751697,0.3289530761294942,0.21135163398249363,8946
ZBTB7B,-0.056492936400276646,0.03830614376800143,0.2113338373319822,9324
MOSPD2,-0.11578573711329077,2.0743875572990404e-05,0.2113287025513582,4895
MYH10,0.08157630497481978,0.00275383419840462,0.21132776421062566,5087
HMGB1,-0.2458338693790365,5.79272915733183e-20,0.2113097422234536,3604
DERL2,-0.29494355202167627,2.1063746843629027e-28,0.21128827100067615,2141
SERF2,-0.13101920314664633,1.4258340664896296e-06,0.21128306926643467,7367
RAD17,0.12315071238292008,5.912031476870217e-06,0.21122461811131996,6665
ADAMTSL2,0.3228254061915374,5.3772297448459864e-34,0.2112235909159322,166
SHQ1,0.10149603398361005,0.0001926527459551309,0.21118785442029042,7474
CCNB1IP1,0.21634018109134162,1.0410648640053619e-15,0.2111761822451493,1229
MYH9,-0.24743680226043535,3.270439716978845e-20,0.21117097119886813,5093
MGMT,-0.20719169055514916,1.654669696600661e-14,0.21116685689092052,4794
CCDC130,-0.04813957859041258,0.07758657643590386,0.2111638114754643,1192
INTS3,0.08655134142365814,0.0014869562566128924,0.21114134093105233,3892
ZNF337,0.17556227279499093,8.989154740290614e-11,0.21111695918884205,9485
TCAF1,0.2656104682817605,3.745762471770044e-23,0.21109165783667727,8242
C1orf116,0.20506633722612774,3.089631512109704e-14,0.21107430165937166,998
PLEKHJ1,-0.021509984595848387,0.4305679699421253,0.21106925296961446,6087
PRKAB2,0.2066634050090942,1.933733179308e-14,0.21106132667565403,6354
C1orf50,-0.11110855048866812,4.43274818689301e-05,0.21105827045901968,1003
FGD2,-0.11599645150331125,2.003241552964393e-05,0.21105202581983587,2901
PDIA6,0.08826457663141998,0.0011938196723952437,0.21103601734351066,5827
SLC52A2,-0.12710340150156918,2.9243401942144145e-06,0.211035196043725,7663
ARFIP1,0.08427954808020363,0.0019779733644230907,0.2110202881301222,520
PDE9A,0.23457698201160326,2.8607611531385592e-18,0.21099557251762674,5812
VCAN,-0.09318478748183424,0.0006221916700035122,0.21099427108396887,9081
IMPACT,-0.1682970041987114,5.272347304705034e-10,0.2109697777570574,3859
SH3PXD2A,0.12233205267007101,6.821873812463712e-06,0.21096287988713489,7461
C5AR1,0.015055120672698435,0.5811860894010223,0.21092745867590706,1034
PARG,0.2879046964493625,4.378663549469e-27,0.21089724482864056,5704
ZNF701,-0.3171442789775163,8.306330800313017e-33,0.21085099855351933,9571
CDC42EP1,0.03259570382568512,0.23223213440784077,0.2108336861518251,1329
ACBD3,-0.21917243416463988,4.3089205355005163e-16,0.2108250318022492,88
EIF4EBP1,-0.18292441663779077,1.3848050133773356e-11,0.21082475148038735,2515
DUSP7,-0.01864490867564615,0.4944732005703719,0.21078268853263368,2369
PPM1B,0.13679885809497158,4.7530580012073115e-07,0.21077144743524232,6256
DCTN1,0.35366561058459245,6.591032919082947e-41,0.21076716445177665,2059
BBS10,0.15509021084329316,1.0832380064345512e-08,0.2107466596807978,819
DAP3,-0.03231989128258507,0.23620930688175054,0.2107383701114708,2017
KDM3A,0.11337085805896417,3.0813873516005986e-05,0.21073802628928842,4101
GNA11,0.25701398019091876,9.858179114512408e-22,0.21070316356690832,3237
POR,-0.14166097290098975,1.82033435138212e-07,0.21070028292732795,6215
ACOT13,0.09822053189232678,0.0003091136149925678,0.21068082638938476,101
CPTP,0.08336901004658014,0.0022135130571731185,0.21067215739502923,1801
CRBN,-0.3468342655491185,2.6183885323931677e-39,0.21065571808868347,1808
ALG8,-0.203322173366414,5.131666540396676e-14,0.21064535260033215,340
C12orf49,0.15033308080593394,3.029280138522137e-08,0.21060969864489537,978
MAP4K1,-0.008358228949226488,0.759412741240165,0.21060612515749524,4585
FPGT,-0.08498543413421318,0.0018114384379450158,0.21058695262520433,2998
TM9SF3,-0.053310674082389604,0.050618395636200846,0.21057869855859715,8431
KLHL28,-0.13737597342183536,4.2485332435504824e-07,0.2104974821779374,4200
ZNF350,-0.30774296027681547,6.775341003590236e-31,0.21047280205441316,9491
CARS2,-0.18375805726227903,1.1149282293093876e-11,0.21046965007684937,1149
PLGRKT,-0.1795962297830032,3.257251391861099e-11,0.2104516532481423,6093
SH2B1,0.20521037743367493,2.962241125243572e-14,0.21042404405401724,7443
POLI,-0.04204704357823892,0.12324589940651692,0.21041423086675648,6173
SERGEF,0.22367844031966766,1.0323627571124242e-16,0.21040902912376802,7368
PRRG4,0.016807302797762675,0.5379833058528825,0.21038480211145585,6424
GPI,0.31774449460375653,6.237564132509563e-33,0.21034953938203518,3312
CROCCP2,0.2450021920086913,7.780334733512928e-20,0.21034532940219802,1836
HHLA2,0.10546919668597945,0.0001065288230266557,0.21033289005513497,3547
MALT1,-0.10736712576716749,7.968142043840468e-05,0.21030868861273416,4540
RXRB,0.027567782834968597,0.31236139328952495,0.2103080290614876,7169
THRA,0.15590017896367983,9.06367598092074e-09,0.21030556565633726,8365
ASNSD1,-0.0005159387492709423,0.9849176320059271,0.2102956227054538,643
PEPD,-0.1623124950259987,2.1388532003761985e-09,0.21028691029013824,5864
TFDP2,-0.25605149238089475,1.4110680871851326e-21,0.21022873137758585,8313
C1GALT1C1,-0.04980812510242354,0.06783364859288313,0.2102048741891174,994
CRIPT,0.25921792287925394,4.312049576261745e-22,0.21019297343163793,1826
TMEM206,0.2970255534435718,8.444845163454942e-29,0.21019144426424455,8490
PCNA,0.2651458725745695,4.483789866933569e-23,0.21018151920772155,5761
PRR14,0.1909219050374331,1.6596652421552501e-12,0.21014994729452552,6412
PRPS1,0.12724543405977917,2.850173249600606e-06,0.21014155222734932,6406
PEAK1,0.002821600693092526,0.9176581632576639,0.2101160048247086,5852
CMC2,-0.011068617214475144,0.6850599402127923,0.21002957378462497,1633
RFX2,-0.08962880641926167,0.0009996083083226033,0.20999558082425507,6853
HSF4,0.25909290847881655,4.520076515095433e-22,0.2099879726515108,3684
NDUFS7,0.03715260907085092,0.17327772870573058,0.209940821361642,5263
NEU3,0.33726488637441443,3.910019055385726e-37,0.20992614871807996,5301
SCMH1,0.2414330773678377,2.7249904112723417e-19,0.2099063946255588,7258
STX8,-0.23578242005542857,1.902307238624625e-18,0.20990559697991384,8073
OSGEP,0.11639070055890967,1.8763148133553214e-05,0.20989133662640738,5626
RPL15,-0.21202171010216816,3.902883956324822e-15,0.20987861965492988,7024
CHUK,-0.25631529109116724,1.2791595593766116e-21,0.20984551320683856,1539
PPP1R3A,0.00016854388833999778,0.9950727173568745,0.20984481827630597,6280
SEC24B,-0.03138076767670301,0.2501113117943324,0.20982715115404818,7313
SH3BGR,0.31060128812750093,1.807445389580007e-31,0.2097938017900554,7448
MARCH8,0.16392355962713323,1.4744759748396957e-09,0.20978725371456408,4628
TALDO1,-0.13662532468008462,4.915730443884757e-07,0.20977595114206304,8182
PSMD11,-0.20027070422340798,1.233126326528931e-13,0.20975493005463428,6469
ABCC3,-0.0011065181519724827,0.9676602293969628,0.20975328734332788,34
CNBP,-0.19438981836673247,6.423691251714531e-13,0.20973068509403386,1638
COA1,0.02686294006802251,0.3248994074249717,0.20969860337760876,1674
SGSH,-0.2107237944024469,5.7738663936716505e-15,0.20968205396574474,7439
CEP152,-0.3254084739726505,1.5188385981355182e-34,0.20967304858999905,1433
COPS3,-0.13604353799223226,5.501164746443996e-07,0.20965705209290358,1735
GTF2H4,-0.0146641839918665,0.5910419714982149,0.209599676658795,3421
RPS2,-0.16335928930978819,1.6803518479698645e-09,0.20958830343819976,7079
CCDC59,-0.32524613801229796,1.645032923429066e-34,0.20958269948974798,1203
RABL6,0.3104275869974359,1.959387881403126e-31,0.20956547972356268,6659
THAP7,-0.06902958676580709,0.011332508707435462,0.20955791643648483,8347
NPHP4,0.3715901801041208,2.7044339378750438e-45,0.20955070030714668,5426
CSTF3,0.23681768638712689,1.3375283553629708e-18,0.20951652031310805,1891
ARF5,-0.22270426670797314,1.4097413929960508e-16,0.2094727928248973,513
CREBZF,0.1744518330675317,1.183811818158575e-10,0.2094725918407822,1817
EYA1,0.33096595810445467,9.594758017013167e-36,0.20944573540031935,2724
CPSF4,-0.08367478441295861,0.0021316941552049938,0.20942032898111,1796
GCC2,-0.024717788948792337,0.3650408136915937,0.20940223739230435,3131
SCAND2P,-0.07456799329610829,0.006219260088707966,0.2093728634986062,7240
TK1,-0.11285681843744468,3.348812539011332e-05,0.20936383129944328,8406
MFSD10,-0.1613812663654833,2.647435940085741e-09,0.20936205249144105,4780
DSG3,0.0016140218143474584,0.9528421689422578,0.20930777111665694,2338
DHX15,-0.018588398526242524,0.4957826358359846,0.2093057314667173,2176
SLC7A7,-0.15176858954444625,2.2285509801231514e-08,0.20929007918231698,7679
CALR,0.08000722836178965,0.0033227701404025907,0.2092802305293656,1105
MED4,-0.14075453155723008,2.1824040783953363e-07,0.20923343365328467,4728
IPO9,0.33849379961036713,2.075989136804049e-37,0.20923053994885427,3906
SS18L1,0.36980240783171475,7.625423496488426e-45,0.2092119525242588,7962
ICAM1,0.041468164775605935,0.12849757074453097,0.20920950105646208,3731
LLGL2,0.3026293318973168,6.947461288717176e-30,0.2092060389593179,4372
TRABD,-0.1355772577340617,6.018293843466554e-07,0.20919924582659116,8643
CLEC11A,-0.08717029675464569,0.0013741564993312036,0.20913121787001343,1587
SCAF8,0.08032442709147283,0.003199791482151599,0.2091117968495356,7232
CLIP2,0.31323357538057184,5.283870471738035e-32,0.20908939656329742,1600
EXOSC9,-0.11057652834710226,4.823716532424375e-05,0.20907543220770053,2717
YARS2,-0.1904690271951084,1.8762268912317633e-12,0.20905836765530358,9264
YIPF4,-0.22182172970988473,1.867110682254204e-16,0.2090443100593793,9275
MCMBP,-0.159918474313742,3.6921038107397364e-09,0.20903238155392787,4685
YY1AP1,0.1445312159285157,1.0172278420418133e-07,0.20902150623824073,9296
PSMA5,-0.10793974731381946,7.292919984900062e-05,0.2089791153984113,6448
DKC1,-0.0005461422797177289,0.9840348107249632,0.20895139862164322,2202
ZNF155,0.19504129071106402,5.363902658731475e-13,0.20894816376081848,9424
MGAT4B,0.061436454727640276,0.024248489691500046,0.20892642708383033,4791
RNF7,-0.18889494379073352,2.866812466550764e-12,0.20891973741951517,6977
DHX40,-0.21734753271149357,7.617767741696017e-16,0.20891128537455725,2184
RBM4,-0.2979513658903961,5.610805402698164e-29,0.20890447569838158,6774
ATF6B,-0.1807719797739142,2.4122621043656267e-11,0.20889071381787458,668
SETD5,0.23386002428944289,3.642548475202793e-18,0.20888053178443522,7401
CCNH,-0.3720070682423561,2.1217245218819905e-45,0.20885793303999012,1239
LTBP4,-0.14604067966134832,7.45608709692557e-08,0.20882660786427557,4486
DLG1,0.17034864917338025,3.2239381654098547e-10,0.2088101298553886,2209
EMC8,-0.03217895627223146,0.23826003981269575,0.20880477824917576,2560
SUOX,-0.05373521792522284,0.048805183130425256,0.20879198532514473,8094
KRT7,0.06746798827659815,0.013328952591687203,0.20878911234727576,4248
LRPPRC,0.263692891860744,7.850802912314425e-23,0.2087567645705284,4437
RDX,0.010185076391718095,0.7090052993302594,0.2087305285041141,6812
EDN1,-0.008641564011341953,0.7515212925283536,0.2087140434673066,2430
TRAPPC2,0.14179121360234312,1.7733342225603436e-07,0.20868867179300873,8665
HBS1L,-0.10669075018529546,8.841730132180905e-05,0.20868363225827352,3488
UBE4B,0.34041071750266977,7.688621294592908e-38,0.20866675686648306,8925
ACTA1,0.19269842806091145,1.0228386783778649e-12,0.20866599247923187,121
DNAJB14,-0.09054995243789674,0.0008854710836203215,0.2086205299488188,2246
NDUFA9,-0.06801903129247446,0.012591556917915333,0.20860119627158127,5241
LMAN2,-0.05164501079160127,0.05828552660063596,0.20859377402480922,4375
BORA,-0.22441828623083232,8.14041960124765e-17,0.20857794091588475,910
GTF3C2,0.15934391910974313,4.2038771118880475e-09,0.20856333857053805,3427
MTAP,-0.13540428665830118,6.221781271905e-07,0.2085534105952644,5010
FAHD2A,-0.08350979460655343,0.0021754913723944056,0.20853367146471175,2753
FIBP,0.20765486068332675,1.4428409521071577e-14,0.20847806078835784,2927
PIGQ,0.1727052250057379,1.8187826168640362e-10,0.20845705192410535,5981
PPP4R3B,-0.0993345478993179,0.0002636124111060799,0.20842999644269933,6308
QPCT,0.30735500793959286,8.097140267311237e-31,0.208424066894243,6589
HP,-0.13499929643210865,6.724461263910651e-07,0.2084169542318643,3648
PRRC2A,0.3572488724939944,9.210636624073423e-42,0.20838928149333044,6420
ACOT8,0.18553760409176165,6.995355361710858e-12,0.20838576103093517,103
MFSD11,0.03873178312415945,0.1557035498420323,0.20837495351765234,4781
KIF20A,-0.17871269635944517,4.076506849830592e-11,0.20836077036100925,4150
ZNF710,0.04219241070881243,0.1219537711756121,0.20835825394297564,9573
HSPA13,0.14664101860757248,6.583747121577578e-08,0.20833961616297322,3689
RPS15,-0.00301068229154443,0.9121618770759294,0.20833014880171338,7073
TSN,-0.3241316311917711,2.8417129041372433e-34,0.20831548376322281,8762
PNO1,0.08170018483140568,0.0027129410068914327,0.2082999969563586,6144
REV3L,-0.019470846733942584,0.4755473949124598,0.20827833794665873,6839
RNF38,-0.1738345277579282,1.3785265656510475e-10,0.20826246971816637,6969
ITCH,0.08916120910366351,0.0010626172845787803,0.20825248605111985,3948
TEX10,-0.16940648449669618,4.0439929570006775e-10,0.2082370153595591,8298
SVIL,0.019129341635440753,0.48332426261335504,0.20817215447313306,8114
UNG,-0.03930751726720402,0.1496440530623375,0.20816142055980777,8982
ISOC2,0.057773214875906365,0.034125256225185224,0.20814871214348915,3945
KRT10,-0.0505925511877533,0.0636096169813274,0.2081280620474792,4234
PKD1,0.3493610500895983,6.779061643273049e-40,0.20808284664582102,6023
